source,target,time,prob2
15,52,2009-04-22 02:40:46,0.074
15,72,2009-04-22 02:40:46,0.489
15,79,2009-04-22 02:40:46,0.302
11,1,2009-04-22 02:40:54,0.331
11,4,2009-04-22 02:40:54,0.303
11,18,2009-04-22 02:40:54,0.045
11,24,2009-04-22 02:40:54,0.1
11,44,2009-04-22 02:40:54,0.451
11,46,2009-04-22 02:40:54,0.109
11,49,2009-04-22 02:40:54,
11,57,2009-04-22 02:40:54,0.167
11,61,2009-04-22 02:40:54,0.337
11,71,2009-04-22 02:40:54,0.156
11,76,2009-04-22 02:40:54,0.5
1,2,2009-04-22 02:41:03,0
1,2,2009-04-22 02:41:03,0
1,11,2009-04-22 02:41:03,0.406
1,11,2009-04-22 02:41:03,0.406
1,24,2009-04-22 02:41:03,
1,24,2009-04-22 02:41:03,
1,57,2009-04-22 02:41:03,0.221
1,57,2009-04-22 02:41:03,0.221
1,61,2009-04-22 02:41:03,0.882
1,61,2009-04-22 02:41:03,0.882
21,8,2009-04-22 02:41:18,0.193
21,31,2009-04-22 02:41:18,0.38
21,42,2009-04-22 02:41:18,0.053
21,59,2009-04-22 02:41:18,0.009
21,64,2009-04-22 02:41:18,
21,70,2009-04-22 02:41:18,0.305
35,18,2009-04-22 02:41:27,0.397
35,46,2009-04-22 02:41:27,0.062
35,49,2009-04-22 02:41:27,
35,60,2009-04-22 02:41:27,0.557
35,62,2009-04-22 02:41:27,0.129
35,76,2009-04-22 02:41:27,0.469
8,21,2009-04-22 02:42:14,0.136
8,30,2009-04-22 02:42:14,0.215
8,42,2009-04-22 02:42:14,0.084
8,59,2009-04-22 02:42:14,0.354
8,70,2009-04-22 02:42:14,0.352
30,20,2009-04-22 02:42:24,0.694
30,24,2009-04-22 02:42:24,
30,33,2009-04-22 02:42:24,
30,42,2009-04-22 02:42:24,0.342
30,44,2009-04-22 02:42:24,0.2
30,59,2009-04-22 02:42:24,0.495
30,77,2009-04-22 02:42:24,
62,56,2009-04-22 02:42:25,0.237
62,60,2009-04-22 02:42:25,0.117
62,65,2009-04-22 02:42:25,0.815
62,67,2009-04-22 02:42:25,0.392
31,8,2009-04-22 02:42:56,0.133
31,42,2009-04-22 02:42:56,0.112
31,59,2009-04-22 02:42:56,0.082
31,70,2009-04-22 02:42:56,0.423
27,8,2009-04-22 02:43:10,0.078
27,21,2009-04-22 02:43:10,0.644
27,31,2009-04-22 02:43:10,0.359
27,42,2009-04-22 02:43:10,0.01
27,59,2009-04-22 02:43:10,0.053
27,70,2009-04-22 02:43:10,0.312
22,18,2009-04-22 02:43:22,0.535
22,46,2009-04-22 02:43:22,0.07
22,49,2009-04-22 02:43:22,0.08
22,60,2009-04-22 02:43:22,0.375
22,67,2009-04-22 02:43:22,0.51
22,76,2009-04-22 02:43:22,
22,78,2009-04-22 02:43:22,
44,11,2009-04-22 02:43:28,0.255
44,20,2009-04-22 02:43:28,0.081
44,23,2009-04-22 02:43:28,0.06
44,24,2009-04-22 02:43:28,
44,30,2009-04-22 02:43:28,0.145
44,33,2009-04-22 02:43:28,
44,77,2009-04-22 02:43:28,
44,80,2009-04-22 02:43:28,
52,15,2009-04-22 02:43:29,0.132
52,72,2009-04-22 02:43:29,0.03
52,78,2009-04-22 02:43:29,
52,79,2009-04-22 02:43:29,0.011
4,11,2009-04-22 02:43:46,0.133
4,46,2009-04-22 02:43:46,0.039
4,57,2009-04-22 02:43:46,0.327
69,52,2009-04-22 02:43:53,0.026
69,72,2009-04-22 02:43:53,0.439
69,79,2009-04-22 02:43:53,0.332
71,2,2009-04-22 02:44:01,0.75
71,11,2009-04-22 02:44:01,0.031
71,18,2009-04-22 02:44:01,0.15
71,46,2009-04-22 02:44:01,0.594
71,61,2009-04-22 02:44:01,0.062
71,76,2009-04-22 02:44:01,0
75,68,2009-04-22 02:44:11,0.16
75,78,2009-04-22 02:44:11,
64,5,2009-04-22 02:45:13,
64,21,2009-04-22 02:45:13,
64,70,2009-04-22 02:45:13,0.25
5,44,2009-04-22 02:45:31,0.207
5,64,2009-04-22 02:45:31,
5,77,2009-04-22 02:45:31,0.091
5,78,2009-04-22 02:45:31,
18,11,2009-04-22 02:45:31,0.024
18,22,2009-04-22 02:45:31,0.6
18,35,2009-04-22 02:45:31,0.49
18,46,2009-04-22 02:45:31,0.163
18,49,2009-04-22 02:45:31,0.24
18,60,2009-04-22 02:45:31,0.724
18,62,2009-04-22 02:45:31,0.162
18,67,2009-04-22 02:45:31,0.617
18,76,2009-04-22 02:45:31,0.008
15,52,2009-04-22 02:46:02,0.074
15,79,2009-04-22 02:46:02,0.302
11,4,2009-04-22 02:46:11,0.303
11,18,2009-04-22 02:46:11,0.045
11,22,2009-04-22 02:46:11,0
11,24,2009-04-22 02:46:11,0.1
11,44,2009-04-22 02:46:11,0.451
11,46,2009-04-22 02:46:11,0.109
11,49,2009-04-22 02:46:11,
11,57,2009-04-22 02:46:11,0.167
11,71,2009-04-22 02:46:11,0.156
11,76,2009-04-22 02:46:11,0.5
11,80,2009-04-22 02:46:11,
1,2,2009-04-22 02:46:20,0
1,2,2009-04-22 02:46:20,0
1,11,2009-04-22 02:46:20,0.406
1,11,2009-04-22 02:46:20,0.406
1,24,2009-04-22 02:46:20,
1,24,2009-04-22 02:46:20,
1,57,2009-04-22 02:46:20,0.221
1,57,2009-04-22 02:46:20,0.221
1,61,2009-04-22 02:46:20,0.882
1,61,2009-04-22 02:46:20,0.882
21,8,2009-04-22 02:46:41,0.193
21,31,2009-04-22 02:46:41,0.38
21,42,2009-04-22 02:46:41,0.053
21,59,2009-04-22 02:46:41,0.009
21,64,2009-04-22 02:46:41,
21,70,2009-04-22 02:46:41,0.305
35,18,2009-04-22 02:47:04,0.397
35,22,2009-04-22 02:47:04,0.875
35,46,2009-04-22 02:47:04,0.062
35,49,2009-04-22 02:47:04,
35,60,2009-04-22 02:47:04,0.557
35,62,2009-04-22 02:47:04,0.129
35,76,2009-04-22 02:47:04,0.469
62,35,2009-04-22 02:47:40,0.067
62,60,2009-04-22 02:47:40,0.117
62,65,2009-04-22 02:47:40,0.815
62,67,2009-04-22 02:47:40,0.392
31,8,2009-04-22 02:48:14,0.133
31,21,2009-04-22 02:48:14,0.355
31,42,2009-04-22 02:48:14,0.112
31,59,2009-04-22 02:48:14,0.082
27,8,2009-04-22 02:48:26,0.078
27,21,2009-04-22 02:48:26,0.644
27,42,2009-04-22 02:48:26,0.01
27,59,2009-04-22 02:48:26,0.053
27,70,2009-04-22 02:48:26,0.312
44,11,2009-04-22 02:48:44,0.255
44,20,2009-04-22 02:48:44,0.081
44,23,2009-04-22 02:48:44,0.06
44,24,2009-04-22 02:48:44,
44,30,2009-04-22 02:48:44,0.145
44,33,2009-04-22 02:48:44,
44,49,2009-04-22 02:48:44,
44,77,2009-04-22 02:48:44,
44,80,2009-04-22 02:48:44,
52,15,2009-04-22 02:48:46,0.132
52,72,2009-04-22 02:48:46,0.03
52,78,2009-04-22 02:48:46,
4,11,2009-04-22 02:49:01,0.133
4,46,2009-04-22 02:49:01,0.039
22,18,2009-04-22 02:49:04,0.535
22,35,2009-04-22 02:49:04,0.175
22,46,2009-04-22 02:49:04,0.07
22,49,2009-04-22 02:49:04,0.08
22,60,2009-04-22 02:49:04,0.375
22,67,2009-04-22 02:49:04,0.51
22,76,2009-04-22 02:49:04,
69,52,2009-04-22 02:49:10,0.026
69,72,2009-04-22 02:49:10,0.439
71,2,2009-04-22 02:49:18,0.75
71,11,2009-04-22 02:49:18,0.031
71,18,2009-04-22 02:49:18,0.15
71,46,2009-04-22 02:49:18,0.594
71,57,2009-04-22 02:49:18,
71,61,2009-04-22 02:49:18,0.062
71,76,2009-04-22 02:49:18,0
75,68,2009-04-22 02:49:27,0.16
75,78,2009-04-22 02:49:27,
64,5,2009-04-22 02:50:28,
64,8,2009-04-22 02:50:28,
5,64,2009-04-22 02:50:46,
5,77,2009-04-22 02:50:46,0.091
15,52,2009-04-22 02:51:18,0.074
15,72,2009-04-22 02:51:18,0.489
15,78,2009-04-22 02:51:18,
15,79,2009-04-22 02:51:18,0.302
18,22,2009-04-22 02:51:27,0.6
18,35,2009-04-22 02:51:27,0.49
18,46,2009-04-22 02:51:27,0.163
18,49,2009-04-22 02:51:27,0.24
18,60,2009-04-22 02:51:27,0.724
18,71,2009-04-22 02:51:27,0.097
18,76,2009-04-22 02:51:27,0.008
11,4,2009-04-22 02:51:28,0.303
11,24,2009-04-22 02:51:28,0.1
11,44,2009-04-22 02:51:28,0.451
11,46,2009-04-22 02:51:28,0.109
11,49,2009-04-22 02:51:28,
11,61,2009-04-22 02:51:28,0.337
11,71,2009-04-22 02:51:28,0.156
11,76,2009-04-22 02:51:28,0.5
1,2,2009-04-22 02:51:36,0
1,2,2009-04-22 02:51:36,0
1,24,2009-04-22 02:51:36,
1,24,2009-04-22 02:51:36,
1,57,2009-04-22 02:51:36,0.221
1,57,2009-04-22 02:51:36,0.221
1,59,2009-04-22 02:51:36,0.072
1,59,2009-04-22 02:51:36,0.072
1,61,2009-04-22 02:51:36,0.882
1,61,2009-04-22 02:51:36,0.882
21,8,2009-04-22 02:52:02,0.193
21,31,2009-04-22 02:52:02,0.38
21,42,2009-04-22 02:52:02,0.053
21,70,2009-04-22 02:52:02,0.305
70,8,2009-04-22 02:52:33,0.278
70,21,2009-04-22 02:52:33,0.34
70,31,2009-04-22 02:52:33,0.423
70,42,2009-04-22 02:52:33,0.166
62,35,2009-04-22 02:52:55,0.067
62,49,2009-04-22 02:52:55,0.375
62,56,2009-04-22 02:52:55,0.237
62,60,2009-04-22 02:52:55,0.117
62,65,2009-04-22 02:52:55,0.815
62,67,2009-04-22 02:52:55,0.392
31,8,2009-04-22 02:53:32,0.133
31,21,2009-04-22 02:53:32,0.355
31,42,2009-04-22 02:53:32,0.112
31,59,2009-04-22 02:53:32,0.082
31,70,2009-04-22 02:53:32,0.423
27,8,2009-04-22 02:53:42,0.078
27,21,2009-04-22 02:53:42,0.644
27,31,2009-04-22 02:53:42,0.359
27,42,2009-04-22 02:53:42,0.01
27,70,2009-04-22 02:53:42,0.312
35,18,2009-04-22 02:53:49,0.397
35,22,2009-04-22 02:53:49,0.875
35,46,2009-04-22 02:53:49,0.062
35,49,2009-04-22 02:53:49,
35,60,2009-04-22 02:53:49,0.557
35,62,2009-04-22 02:53:49,0.129
35,76,2009-04-22 02:53:49,0.469
44,11,2009-04-22 02:54:00,0.255
44,20,2009-04-22 02:54:00,0.081
44,23,2009-04-22 02:54:00,0.06
44,24,2009-04-22 02:54:00,
44,30,2009-04-22 02:54:00,0.145
44,33,2009-04-22 02:54:00,
44,77,2009-04-22 02:54:00,
44,80,2009-04-22 02:54:00,
52,15,2009-04-22 02:54:03,0.132
52,49,2009-04-22 02:54:03,
52,78,2009-04-22 02:54:03,
52,79,2009-04-22 02:54:03,0.011
4,11,2009-04-22 02:54:16,0.133
4,46,2009-04-22 02:54:16,0.039
4,57,2009-04-22 02:54:16,0.327
69,72,2009-04-22 02:54:27,0.439
69,79,2009-04-22 02:54:27,0.332
71,2,2009-04-22 02:54:35,0.75
71,11,2009-04-22 02:54:35,0.031
71,18,2009-04-22 02:54:35,0.15
71,30,2009-04-22 02:54:35,0.454
71,46,2009-04-22 02:54:35,0.594
71,57,2009-04-22 02:54:35,
71,61,2009-04-22 02:54:35,0.062
71,76,2009-04-22 02:54:35,0
75,68,2009-04-22 02:54:43,0.16
75,72,2009-04-22 02:54:43,0.574
75,78,2009-04-22 02:54:43,
22,18,2009-04-22 02:54:49,0.535
22,35,2009-04-22 02:54:49,0.175
22,46,2009-04-22 02:54:49,0.07
22,49,2009-04-22 02:54:49,0.08
22,60,2009-04-22 02:54:49,0.375
22,67,2009-04-22 02:54:49,0.51
22,76,2009-04-22 02:54:49,
22,78,2009-04-22 02:54:49,
64,5,2009-04-22 02:55:43,
5,64,2009-04-22 02:56:01,
5,75,2009-04-22 02:56:01,0.102
5,77,2009-04-22 02:56:01,0.091
5,79,2009-04-22 02:56:01,0.468
15,52,2009-04-22 02:56:34,0.074
15,79,2009-04-22 02:56:34,0.302
18,35,2009-04-22 02:56:44,0.49
18,46,2009-04-22 02:56:44,0.163
18,49,2009-04-22 02:56:44,0.24
18,60,2009-04-22 02:56:44,0.724
18,71,2009-04-22 02:56:44,0.097
18,76,2009-04-22 02:56:44,0.008
11,4,2009-04-22 02:56:45,0.303
11,44,2009-04-22 02:56:45,0.451
11,46,2009-04-22 02:56:45,0.109
11,49,2009-04-22 02:56:45,
11,61,2009-04-22 02:56:45,0.337
11,71,2009-04-22 02:56:45,0.156
11,76,2009-04-22 02:56:45,0.5
11,80,2009-04-22 02:56:45,
1,2,2009-04-22 02:56:54,0
1,2,2009-04-22 02:56:54,0
1,11,2009-04-22 02:56:54,0.406
1,11,2009-04-22 02:56:54,0.406
1,24,2009-04-22 02:56:54,
1,24,2009-04-22 02:56:54,
1,57,2009-04-22 02:56:54,0.221
1,57,2009-04-22 02:56:54,0.221
1,59,2009-04-22 02:56:54,0.072
1,59,2009-04-22 02:56:54,0.072
1,61,2009-04-22 02:56:54,0.882
1,61,2009-04-22 02:56:54,0.882
1,71,2009-04-22 02:56:54,0.323
1,71,2009-04-22 02:56:54,0.323
57,2,2009-04-22 02:56:54,0
57,11,2009-04-22 02:56:54,0.167
57,24,2009-04-22 02:56:54,0.444
57,59,2009-04-22 02:56:54,0.023
57,61,2009-04-22 02:56:54,0.425
21,8,2009-04-22 02:57:25,0.193
21,31,2009-04-22 02:57:25,0.38
21,42,2009-04-22 02:57:25,0.053
21,58,2009-04-22 02:57:25,0.422
21,64,2009-04-22 02:57:25,
21,70,2009-04-22 02:57:25,0.305
62,56,2009-04-22 02:58:10,0.237
62,60,2009-04-22 02:58:10,0.117
62,65,2009-04-22 02:58:10,0.815
62,67,2009-04-22 02:58:10,0.392
31,8,2009-04-22 02:58:49,0.133
31,21,2009-04-22 02:58:49,0.355
31,42,2009-04-22 02:58:49,0.112
31,70,2009-04-22 02:58:49,0.423
27,8,2009-04-22 02:58:58,0.078
27,21,2009-04-22 02:58:58,0.644
27,31,2009-04-22 02:58:58,0.359
27,42,2009-04-22 02:58:58,0.01
27,70,2009-04-22 02:58:58,0.312
44,11,2009-04-22 02:59:16,0.255
44,20,2009-04-22 02:59:16,0.081
44,23,2009-04-22 02:59:16,0.06
44,24,2009-04-22 02:59:16,
44,30,2009-04-22 02:59:16,0.145
44,33,2009-04-22 02:59:16,
44,49,2009-04-22 02:59:16,
44,59,2009-04-22 02:59:16,0
44,64,2009-04-22 02:59:16,0.5
44,77,2009-04-22 02:59:16,
44,80,2009-04-22 02:59:16,
52,15,2009-04-22 02:59:20,0.132
52,72,2009-04-22 02:59:20,0.03
52,78,2009-04-22 02:59:20,
52,79,2009-04-22 02:59:20,0.011
4,11,2009-04-22 02:59:31,0.133
4,46,2009-04-22 02:59:31,0.039
69,72,2009-04-22 02:59:44,0.439
69,79,2009-04-22 02:59:44,0.332
71,2,2009-04-22 02:59:52,0.75
71,11,2009-04-22 02:59:52,0.031
71,18,2009-04-22 02:59:52,0.15
71,30,2009-04-22 02:59:52,0.454
71,46,2009-04-22 02:59:52,0.594
71,57,2009-04-22 02:59:52,
71,76,2009-04-22 02:59:52,0
75,64,2009-04-22 02:59:59,
75,68,2009-04-22 02:59:59,0.16
75,72,2009-04-22 02:59:59,0.574
75,78,2009-04-22 02:59:59,
22,18,2009-04-22 03:00:33,0.535
22,35,2009-04-22 03:00:33,0.175
22,46,2009-04-22 03:00:33,0.07
22,49,2009-04-22 03:00:33,0.08
22,60,2009-04-22 03:00:33,0.375
22,67,2009-04-22 03:00:33,0.51
22,76,2009-04-22 03:00:33,
22,78,2009-04-22 03:00:33,
64,5,2009-04-22 03:00:58,
64,8,2009-04-22 03:00:58,
64,44,2009-04-22 03:00:58,1
8,21,2009-04-22 03:01:12,0.136
8,31,2009-04-22 03:01:12,0.091
8,42,2009-04-22 03:01:12,0.084
8,59,2009-04-22 03:01:12,0.354
8,70,2009-04-22 03:01:12,0.352
5,64,2009-04-22 03:01:16,
5,77,2009-04-22 03:01:16,0.091
5,79,2009-04-22 03:01:16,0.468
15,52,2009-04-22 03:01:50,0.074
11,4,2009-04-22 03:02:02,0.303
11,18,2009-04-22 03:02:02,0.045
11,24,2009-04-22 03:02:02,0.1
11,44,2009-04-22 03:02:02,0.451
11,46,2009-04-22 03:02:02,0.109
11,49,2009-04-22 03:02:02,
11,61,2009-04-22 03:02:02,0.337
11,71,2009-04-22 03:02:02,0.156
11,76,2009-04-22 03:02:02,0.5
11,80,2009-04-22 03:02:02,
1,2,2009-04-22 03:02:11,0
1,2,2009-04-22 03:02:11,0
1,24,2009-04-22 03:02:11,
1,24,2009-04-22 03:02:11,
1,57,2009-04-22 03:02:11,0.221
1,57,2009-04-22 03:02:11,0.221
1,58,2009-04-22 03:02:11,0.308
1,58,2009-04-22 03:02:11,0.308
1,61,2009-04-22 03:02:11,0.882
1,61,2009-04-22 03:02:11,0.882
57,2,2009-04-22 03:02:11,0
57,11,2009-04-22 03:02:11,0.167
57,24,2009-04-22 03:02:11,0.444
57,58,2009-04-22 03:02:11,0.667
57,61,2009-04-22 03:02:11,0.425
21,8,2009-04-22 03:02:50,0.193
21,31,2009-04-22 03:02:50,0.38
21,42,2009-04-22 03:02:50,0.053
21,59,2009-04-22 03:02:50,0.009
21,70,2009-04-22 03:02:50,0.305
62,35,2009-04-22 03:03:25,0.067
62,60,2009-04-22 03:03:25,0.117
62,65,2009-04-22 03:03:25,0.815
62,67,2009-04-22 03:03:25,0.392
30,20,2009-04-22 03:03:28,0.694
30,23,2009-04-22 03:03:28,0.095
30,24,2009-04-22 03:03:28,
30,33,2009-04-22 03:03:28,
30,42,2009-04-22 03:03:28,0.342
30,44,2009-04-22 03:03:28,0.2
30,59,2009-04-22 03:03:28,0.495
30,77,2009-04-22 03:03:28,
61,1,2009-04-22 03:04:01,0.925
61,2,2009-04-22 03:04:01,0
61,11,2009-04-22 03:04:01,0.394
61,24,2009-04-22 03:04:01,
61,46,2009-04-22 03:04:01,0.226
61,57,2009-04-22 03:04:01,0.428
61,58,2009-04-22 03:04:01,0.625
31,8,2009-04-22 03:04:07,0.133
31,21,2009-04-22 03:04:07,0.355
31,42,2009-04-22 03:04:07,0.112
27,8,2009-04-22 03:04:15,0.078
27,21,2009-04-22 03:04:15,0.644
27,31,2009-04-22 03:04:15,0.359
27,42,2009-04-22 03:04:15,0.01
27,59,2009-04-22 03:04:15,0.053
27,70,2009-04-22 03:04:15,0.312
44,11,2009-04-22 03:04:32,0.255
44,20,2009-04-22 03:04:32,0.081
44,23,2009-04-22 03:04:32,0.06
44,24,2009-04-22 03:04:32,
44,30,2009-04-22 03:04:32,0.145
44,33,2009-04-22 03:04:32,
44,49,2009-04-22 03:04:32,
44,77,2009-04-22 03:04:32,
44,80,2009-04-22 03:04:32,
52,15,2009-04-22 03:04:37,0.132
52,78,2009-04-22 03:04:37,
52,79,2009-04-22 03:04:37,0.011
4,11,2009-04-22 03:04:46,0.133
4,46,2009-04-22 03:04:46,0.039
4,57,2009-04-22 03:04:46,0.327
69,52,2009-04-22 03:05:01,0.026
69,72,2009-04-22 03:05:01,0.439
69,79,2009-04-22 03:05:01,0.332
71,1,2009-04-22 03:05:09,0.685
71,2,2009-04-22 03:05:09,0.75
71,11,2009-04-22 03:05:09,0.031
71,18,2009-04-22 03:05:09,0.15
71,46,2009-04-22 03:05:09,0.594
71,57,2009-04-22 03:05:09,
71,61,2009-04-22 03:05:09,0.062
71,76,2009-04-22 03:05:09,0
75,64,2009-04-22 03:05:15,
75,68,2009-04-22 03:05:15,0.16
75,72,2009-04-22 03:05:15,0.574
75,78,2009-04-22 03:05:15,
75,79,2009-04-22 03:05:15,0.233
22,11,2009-04-22 03:06:10,0
22,18,2009-04-22 03:06:10,0.535
22,46,2009-04-22 03:06:10,0.07
22,49,2009-04-22 03:06:10,0.08
22,60,2009-04-22 03:06:10,0.375
64,5,2009-04-22 03:06:13,
64,21,2009-04-22 03:06:13,
64,70,2009-04-22 03:06:13,0.25
64,77,2009-04-22 03:06:13,
8,59,2009-04-22 03:06:15,0.354
8,70,2009-04-22 03:06:15,0.352
5,64,2009-04-22 03:06:31,
5,77,2009-04-22 03:06:31,0.091
5,78,2009-04-22 03:06:31,
5,79,2009-04-22 03:06:31,0.468
15,52,2009-04-22 03:07:06,0.074
15,79,2009-04-22 03:07:06,0.302
11,1,2009-04-22 03:07:19,0.331
11,4,2009-04-22 03:07:19,0.303
11,18,2009-04-22 03:07:19,0.045
11,22,2009-04-22 03:07:19,0
11,24,2009-04-22 03:07:19,0.1
11,44,2009-04-22 03:07:19,0.451
11,46,2009-04-22 03:07:19,0.109
11,49,2009-04-22 03:07:19,
11,57,2009-04-22 03:07:19,0.167
11,61,2009-04-22 03:07:19,0.337
11,71,2009-04-22 03:07:19,0.156
11,76,2009-04-22 03:07:19,0.5
11,80,2009-04-22 03:07:19,
1,2,2009-04-22 03:07:28,0
1,2,2009-04-22 03:07:28,0
1,24,2009-04-22 03:07:28,
1,24,2009-04-22 03:07:28,
1,58,2009-04-22 03:07:28,0.308
1,58,2009-04-22 03:07:28,0.308
1,61,2009-04-22 03:07:28,0.882
1,61,2009-04-22 03:07:28,0.882
57,2,2009-04-22 03:07:28,0
57,11,2009-04-22 03:07:28,0.167
57,24,2009-04-22 03:07:28,0.444
57,58,2009-04-22 03:07:28,0.667
57,61,2009-04-22 03:07:28,0.425
21,8,2009-04-22 03:08:13,0.193
21,31,2009-04-22 03:08:13,0.38
21,42,2009-04-22 03:08:13,0.053
21,59,2009-04-22 03:08:13,0.009
21,70,2009-04-22 03:08:13,0.305
62,18,2009-04-22 03:08:40,0.248
62,56,2009-04-22 03:08:40,0.237
62,60,2009-04-22 03:08:40,0.117
62,65,2009-04-22 03:08:40,0.815
62,67,2009-04-22 03:08:40,0.392
31,8,2009-04-22 03:09:25,0.133
31,21,2009-04-22 03:09:25,0.355
31,42,2009-04-22 03:09:25,0.112
31,59,2009-04-22 03:09:25,0.082
31,70,2009-04-22 03:09:25,0.423
44,11,2009-04-22 03:09:48,0.255
44,20,2009-04-22 03:09:48,0.081
44,23,2009-04-22 03:09:48,0.06
44,24,2009-04-22 03:09:48,
44,30,2009-04-22 03:09:48,0.145
44,33,2009-04-22 03:09:48,
44,49,2009-04-22 03:09:48,
44,77,2009-04-22 03:09:48,
44,80,2009-04-22 03:09:48,
52,15,2009-04-22 03:09:54,0.132
52,78,2009-04-22 03:09:54,
67,18,2009-04-22 03:09:56,0.564
67,22,2009-04-22 03:09:56,0.528
67,35,2009-04-22 03:09:56,0.277
67,49,2009-04-22 03:09:56,
67,56,2009-04-22 03:09:56,0.095
67,60,2009-04-22 03:09:56,0.442
67,62,2009-04-22 03:09:56,0.313
67,65,2009-04-22 03:09:56,0.398
4,11,2009-04-22 03:10:01,0.133
4,46,2009-04-22 03:10:01,0.039
4,57,2009-04-22 03:10:01,0.327
4,76,2009-04-22 03:10:01,0
69,52,2009-04-22 03:10:18,0.026
69,72,2009-04-22 03:10:18,0.439
69,79,2009-04-22 03:10:18,0.332
71,2,2009-04-22 03:10:26,0.75
71,11,2009-04-22 03:10:26,0.031
71,18,2009-04-22 03:10:26,0.15
71,22,2009-04-22 03:10:26,0.011
71,30,2009-04-22 03:10:26,0.454
71,46,2009-04-22 03:10:26,0.594
71,57,2009-04-22 03:10:26,
71,61,2009-04-22 03:10:26,0.062
71,76,2009-04-22 03:10:26,0
75,5,2009-04-22 03:10:31,0.153
75,68,2009-04-22 03:10:31,0.16
75,78,2009-04-22 03:10:31,
64,5,2009-04-22 03:11:28,
64,21,2009-04-22 03:11:28,
8,21,2009-04-22 03:11:29,0.136
8,42,2009-04-22 03:11:29,0.084
8,59,2009-04-22 03:11:29,0.354
8,70,2009-04-22 03:11:29,0.352
5,23,2009-04-22 03:11:46,0.211
5,64,2009-04-22 03:11:46,
5,77,2009-04-22 03:11:46,0.091
5,78,2009-04-22 03:11:46,
5,79,2009-04-22 03:11:46,0.468
22,11,2009-04-22 03:11:54,0
22,18,2009-04-22 03:11:54,0.535
22,46,2009-04-22 03:11:54,0.07
22,49,2009-04-22 03:11:54,0.08
22,60,2009-04-22 03:11:54,0.375
22,67,2009-04-22 03:11:54,0.51
22,76,2009-04-22 03:11:54,
61,1,2009-04-22 03:11:58,0.925
61,2,2009-04-22 03:11:58,0
61,24,2009-04-22 03:11:58,
61,57,2009-04-22 03:11:58,0.428
61,58,2009-04-22 03:11:58,0.625
61,71,2009-04-22 03:11:58,0.031
15,52,2009-04-22 03:12:14,0.074
15,79,2009-04-22 03:12:14,0.302
11,4,2009-04-22 03:12:36,0.303
11,18,2009-04-22 03:12:36,0.045
11,24,2009-04-22 03:12:36,0.1
11,44,2009-04-22 03:12:36,0.451
11,46,2009-04-22 03:12:36,0.109
11,49,2009-04-22 03:12:36,
11,61,2009-04-22 03:12:36,0.337
11,71,2009-04-22 03:12:36,0.156
11,76,2009-04-22 03:12:36,0.5
1,2,2009-04-22 03:12:45,0
1,2,2009-04-22 03:12:45,0
1,24,2009-04-22 03:12:45,
1,24,2009-04-22 03:12:45,
1,46,2009-04-22 03:12:45,0.299
1,46,2009-04-22 03:12:45,0.299
1,58,2009-04-22 03:12:45,0.308
1,58,2009-04-22 03:12:45,0.308
1,61,2009-04-22 03:12:45,0.882
1,61,2009-04-22 03:12:45,0.882
57,2,2009-04-22 03:12:45,0
57,11,2009-04-22 03:12:45,0.167
57,24,2009-04-22 03:12:45,0.444
57,46,2009-04-22 03:12:45,0.156
57,58,2009-04-22 03:12:45,0.667
57,61,2009-04-22 03:12:45,0.425
21,8,2009-04-22 03:13:37,0.193
21,31,2009-04-22 03:13:37,0.38
21,42,2009-04-22 03:13:37,0.053
21,59,2009-04-22 03:13:37,0.009
21,64,2009-04-22 03:13:37,
21,70,2009-04-22 03:13:37,0.305
62,49,2009-04-22 03:13:55,0.375
62,56,2009-04-22 03:13:55,0.237
62,60,2009-04-22 03:13:55,0.117
62,65,2009-04-22 03:13:55,0.815
62,67,2009-04-22 03:13:55,0.392
31,21,2009-04-22 03:14:43,0.355
31,42,2009-04-22 03:14:43,0.112
31,70,2009-04-22 03:14:43,0.423
27,8,2009-04-22 03:15:03,0.078
27,21,2009-04-22 03:15:03,0.644
27,31,2009-04-22 03:15:03,0.359
27,42,2009-04-22 03:15:03,0.01
27,59,2009-04-22 03:15:03,0.053
27,70,2009-04-22 03:15:03,0.312
44,11,2009-04-22 03:15:04,0.255
44,20,2009-04-22 03:15:04,0.081
44,23,2009-04-22 03:15:04,0.06
44,24,2009-04-22 03:15:04,
44,30,2009-04-22 03:15:04,0.145
44,33,2009-04-22 03:15:04,
44,77,2009-04-22 03:15:04,
44,80,2009-04-22 03:15:04,
52,15,2009-04-22 03:15:11,0.132
52,72,2009-04-22 03:15:11,0.03
52,78,2009-04-22 03:15:11,
67,18,2009-04-22 03:15:11,0.564
67,22,2009-04-22 03:15:11,0.528
67,46,2009-04-22 03:15:11,0.1
67,49,2009-04-22 03:15:11,
67,56,2009-04-22 03:15:11,0.095
67,60,2009-04-22 03:15:11,0.442
67,62,2009-04-22 03:15:11,0.313
67,65,2009-04-22 03:15:11,0.398
67,68,2009-04-22 03:15:11,0.267
4,11,2009-04-22 03:15:16,0.133
4,46,2009-04-22 03:15:16,0.039
4,76,2009-04-22 03:15:16,0
69,52,2009-04-22 03:15:35,0.026
69,72,2009-04-22 03:15:35,0.439
69,79,2009-04-22 03:15:35,0.332
71,1,2009-04-22 03:15:43,0.685
71,2,2009-04-22 03:15:43,0.75
71,11,2009-04-22 03:15:43,0.031
71,18,2009-04-22 03:15:43,0.15
